0,0.3871748149394989
1,0.22003933787345886
2,0.26657095551490784
3,0.316420316696167
4,0.20067009329795837
5,0.004174619913101196
6,0.000452164385933429
7,0.024700582027435303
8,0.12252604216337204
9,0.18636508285999298
10,0.21527031064033508
11,0.01800353266298771
12,0.012475221417844296
13,0.004136381205171347
14,0.014806441962718964
15,0.002636319724842906
16,0.010805869475007057
17,0.003999511711299419
18,0.009924049489200115
19,0.005044200457632542
20,0.002080431906506419
21,0.13297167420387268
22,0.1393187791109085
23,0.0009202614310197532
24,0.0009298832737840712
25,3.612972068367526e-05
26,0.008245131932199001
27,0.00031285302247852087
28,0.04100843891501427
29,0.028734000399708748
30,0.012275390326976776
31,0.003974236082285643
32,8.988240733742714e-05
33,1.1678232112899423e-05
34,0.008250352926552296
35,0.014615624211728573
36,0.025025146082043648
37,0.008386531844735146
38,8.735505980439484e-05
39,0.03861880302429199
40,0.05848982185125351
41,0.02332189865410328
42,0.01370127871632576
43,0.0014848116552457213
44,0.0011972797801718116
45,0.0006376601522788405
46,0.0021036139223724604
47,0.004619100596755743
48,0.0034984475933015347
49,0.0019178945804014802
50,0.0004266281903255731
51,0.00013737971312366426
52,6.101010148995556e-05
53,0.00328239519149065
54,0.006959133315831423
55,0.0017268049996346235
56,0.00939277932047844
57,0.006377550773322582
58,0.0001793040573829785
59,0.001557428971864283
60,0.0019487865502014756
61,0.010988077148795128
62,0.003162601264193654
63,0.005989983677864075
64,0.0016659238608554006
65,0.003134627128019929
66,5.9796702771564014e-06
67,0.00032755767460912466
68,0.002457434544339776
69,0.003486987203359604
70,0.006252878811210394
71,0.0019253601785749197
72,0.0008660675957798958
73,0.0073232813738286495
74,0.0015095765702426434
75,0.0001569417945574969
76,1.748623799358029e-05
77,0.00021227195975370705
78,0.0005870766472071409
79,0.0009211564320139587
80,0.0003788597241509706
81,0.0036936027463525534
82,3.3472094855824253e-06
83,4.212011117488146e-05
84,0.00043529600952751935
85,0.013632199726998806
86,0.005370558239519596
87,0.0009609487024135888
88,3.331039260956459e-05
89,0.007640462834388018
90,0.012859202921390533
91,0.0023424949031323195
92,0.002196133602410555
93,0.0016858110902830958
94,0.007207968737930059
95,0.007523973938077688
96,0.00010319852299289778
97,0.0003979814937338233
98,0.0006968045490793884
99,0.0004998140502721071
100,0.00010330402437830344
101,5.0715803808998317e-05
102,0.0021684328094124794
103,0.03936110809445381
104,0.0967431366443634
105,0.05880362540483475
106,0.011037877760827541
107,0.026557303965091705
108,0.07368601113557816
109,0.06096557900309563
110,0.26694297790527344
111,0.1491663008928299
112,0.040662992745637894
113,0.002963051665574312
114,0.01318220142275095
115,0.00596771202981472
116,0.00018406940216664225
117,0.018344638869166374
118,0.0012117595179006457
119,0.015383048914372921
120,0.0023585353046655655
121,0.0007025096565485001
122,0.1447708010673523
123,0.12854020297527313
124,0.001832496956922114
125,0.00036385422572493553
126,1.52833108586492e-05
127,0.009767759591341019
128,9.493020479567349e-05
129,0.04369531571865082
130,0.02657952532172203
131,0.011152422055602074
132,0.00456612091511488
133,3.183018270647153e-05
