1,5.6960302734375,297.68333087896906,6.479710146558517
2,5.296316528320313,199.60023242294798,6.2877936373563745
3,5.055612182617187,156.90055274056323,6.216928395169934
4,4.880204467773438,131.65758086632485,6.175097881325413
5,4.71082275390625,111.14356610130505,6.171733748628363
6,4.576147766113281,97.13946856752226,6.164940112066372
7,4.4460140991210935,85.2863227830181,6.167800307532453
8,4.353092346191406,77.71842398511754,6.189061659277131
9,4.249346313476562,70.05960035838777,6.2049092025922326
10,4.163452758789062,64.29312846837017,6.229794102997686
